Grade_ID,Assignment_Title,Score,Assignment_ID,Student_ID
2574,Presentation,65.91,162,243
2574,Presentation,65.91,164,243
2574,Presentation,65.91,175,243
2574,Presentation,65.91,179,243
2574,Presentation,65.91,191,243
2574,Presentation,65.91,196,243
2574,Presentation,65.91,202,243
2574,Presentation,65.91,210,243
2574,Presentation,65.91,211,243
2574,Presentation,65.91,219,243
2574,Presentation,65.91,235,243
2574,Presentation,65.91,241,243
2574,Presentation,65.91,248,243
2575,Lab Report,62.09,8,243
2575,Lab Report,62.09,23,243
2575,Lab Report,62.09,30,243
2575,Lab Report,62.09,52,243
2575,Lab Report,62.09,59,243
2575,Lab Report,62.09,63,243
2575,Lab Report,62.09,74,243
2575,Lab Report,62.09,76,243
2575,Lab Report,62.09,92,243
2575,Lab Report,62.09,98,243
2575,Lab Report,62.09,122,243
2575,Lab Report,62.09,130,243
2575,Lab Report,62.09,139,243
2575,Lab Report,62.09,157,243
2575,Lab Report,62.09,171,243
2575,Lab Report,62.09,194,243
2575,Lab Report,62.09,214,243
2575,Lab Report,62.09,240,243
2575,Lab Report,62.09,243,243
2576,Homework 1,31.31,32,243
2576,Homework 1,31.31,42,243
2576,Homework 1,31.31,48,243
2576,Homework 1,31.31,50,243
2576,Homework 1,31.31,65,243
2576,Homework 1,31.31,69,243
2576,Homework 1,31.31,88,243
2576,Homework 1,31.31,93,243
2576,Homework 1,31.31,103,243
2576,Homework 1,31.31,114,243
2576,Homework 1,31.31,121,243
2576,Homework 1,31.31,134,243
2576,Homework 1,31.31,136,243
2576,Homework 1,31.31,143,243
2576,Homework 1,31.31,147,243
2576,Homework 1,31.31,156,243
2576,Homework 1,31.31,166,243
2576,Homework 1,31.31,177,243
2576,Homework 1,31.31,193,243
2576,Homework 1,31.31,212,243
2576,Homework 1,31.31,217,243
2576,Homework 1,31.31,223,243
2576,Homework 1,31.31,230,243
2576,Homework 1,31.31,238,243
2576,Homework 1,31.31,242,243
2576,Homework 1,31.31,245,243
2576,Homework 1,31.31,251,243
2576,Homework 1,31.31,254,243
2576,Homework 1,31.31,255,243
2577,Quiz 1,59.73,14,243
2577,Quiz 1,59.73,26,243
2577,Quiz 1,59.73,28,243
2577,Quiz 1,59.73,36,243
2577,Quiz 1,59.73,44,243
2577,Quiz 1,59.73,55,243
2577,Quiz 1,59.73,61,243
2577,Quiz 1,59.73,67,243
2577,Quiz 1,59.73,68,243
2577,Quiz 1,59.73,73,243
2577,Quiz 1,59.73,83,243
2577,Quiz 1,59.73,87,243
2577,Quiz 1,59.73,91,243
2577,Quiz 1,59.73,111,243
2577,Quiz 1,59.73,115,243
2577,Quiz 1,59.73,128,243
2577,Quiz 1,59.73,137,243
2577,Quiz 1,59.73,144,243
2577,Quiz 1,59.73,145,243
2577,Quiz 1,59.73,158,243
2577,Quiz 1,59.73,176,243
2577,Quiz 1,59.73,180,243
2577,Quiz 1,59.73,188,243
2577,Quiz 1,59.73,195,243
2577,Quiz 1,59.73,198,243
2577,Quiz 1,59.73,208,243
2577,Quiz 1,59.73,246,243
2577,Quiz 1,59.73,250,243
2577,Quiz 1,59.73,259,243
2578,Midterm Exam,3.52,4,251
2578,Midterm Exam,3.52,9,251
2578,Midterm Exam,3.52,11,251
2578,Midterm Exam,3.52,20,251
2578,Midterm Exam,3.52,29,251
2578,Midterm Exam,3.52,38,251
2578,Midterm Exam,3.52,45,251
2578,Midterm Exam,3.52,47,251
2578,Midterm Exam,3.52,56,251
2578,Midterm Exam,3.52,72,251
2578,Midterm Exam,3.52,78,251
2578,Midterm Exam,3.52,80,251
2578,Midterm Exam,3.52,108,251
2578,Midterm Exam,3.52,129,251
2578,Midterm Exam,3.52,132,251
2578,Midterm Exam,3.52,154,251
2578,Midterm Exam,3.52,167,251
2578,Midterm Exam,3.52,182,251
2578,Midterm Exam,3.52,186,251
2578,Midterm Exam,3.52,200,251
2578,Midterm Exam,3.52,216,251
2578,Midterm Exam,3.52,226,251
2578,Midterm Exam,3.52,229,251
2578,Midterm Exam,3.52,237,251
2578,Midterm Exam,3.52,249,251
2578,Midterm Exam,3.52,256,251
2579,Final Exam,62.33,13,251
2579,Final Exam,62.33,22,251
2579,Final Exam,62.33,27,251
2579,Final Exam,62.33,33,251
2579,Final Exam,62.33,35,251
2579,Final Exam,62.33,39,251
2579,Final Exam,62.33,58,251
2579,Final Exam,62.33,60,251
2579,Final Exam,62.33,81,251
2579,Final Exam,62.33,90,251
2579,Final Exam,62.33,97,251
2579,Final Exam,62.33,102,251
2579,Final Exam,62.33,106,251
2579,Final Exam,62.33,113,251
2579,Final Exam,62.33,120,251
2579,Final Exam,62.33,123,251
2579,Final Exam,62.33,125,251
2579,Final Exam,62.33,140,251
2579,Final Exam,62.33,141,251
2579,Final Exam,62.33,152,251
2579,Final Exam,62.33,161,251
2579,Final Exam,62.33,169,251
2579,Final Exam,62.33,183,251
2579,Final Exam,62.33,187,251
2579,Final Exam,62.33,201,251
2579,Final Exam,62.33,203,251
2579,Final Exam,62.33,218,251
2579,Final Exam,62.33,222,251
2579,Final Exam,62.33,227,251
2579,Final Exam,62.33,234,251
2579,Final Exam,62.33,260,251
2580,Presentation,69.7,3,251
2580,Presentation,69.7,6,251
2580,Presentation,69.7,15,251
2580,Presentation,69.7,49,251
2580,Presentation,69.7,54,251
2580,Presentation,69.7,66,251
2580,Presentation,69.7,71,251
2580,Presentation,69.7,86,251
2580,Presentation,69.7,104,251
2580,Presentation,69.7,116,251
2580,Presentation,69.7,124,251
2580,Presentation,69.7,149,251
2580,Presentation,69.7,162,251
2580,Presentation,69.7,164,251
2580,Presentation,69.7,175,251
2580,Presentation,69.7,179,251
2580,Presentation,69.7,191,251
2580,Presentation,69.7,196,251
2580,Presentation,69.7,202,251
2580,Presentation,69.7,210,251
2580,Presentation,69.7,211,251
2580,Presentation,69.7,219,251
2580,Presentation,69.7,235,251
2580,Presentation,69.7,241,251
2580,Presentation,69.7,248,251
2581,Lab Report,51.22,8,251
2581,Lab Report,51.22,23,251
2581,Lab Report,51.22,30,251
2581,Lab Report,51.22,52,251
2581,Lab Report,51.22,59,251
2581,Lab Report,51.22,63,251
2581,Lab Report,51.22,74,251
2581,Lab Report,51.22,76,251
2581,Lab Report,51.22,92,251
2581,Lab Report,51.22,98,251
2581,Lab Report,51.22,122,251
2581,Lab Report,51.22,130,251
2581,Lab Report,51.22,139,251
2581,Lab Report,51.22,157,251
2581,Lab Report,51.22,171,251
2581,Lab Report,51.22,194,251
2581,Lab Report,51.22,214,251
2581,Lab Report,51.22,240,251
2581,Lab Report,51.22,243,251
2582,Homework 1,7.07,32,251
2582,Homework 1,7.07,42,251
2582,Homework 1,7.07,48,251
2582,Homework 1,7.07,50,251
2582,Homework 1,7.07,65,251
2582,Homework 1,7.07,69,251
2582,Homework 1,7.07,88,251
2582,Homework 1,7.07,93,251
2582,Homework 1,7.07,103,251
2582,Homework 1,7.07,114,251
2582,Homework 1,7.07,121,251
2582,Homework 1,7.07,134,251
2582,Homework 1,7.07,136,251
2582,Homework 1,7.07,143,251
2582,Homework 1,7.07,147,251
2582,Homework 1,7.07,156,251
2582,Homework 1,7.07,166,251
2582,Homework 1,7.07,177,251
2582,Homework 1,7.07,193,251
2582,Homework 1,7.07,212,251
2582,Homework 1,7.07,217,251
2582,Homework 1,7.07,223,251
2582,Homework 1,7.07,230,251
2582,Homework 1,7.07,238,251
2582,Homework 1,7.07,242,251
2582,Homework 1,7.07,245,251
2582,Homework 1,7.07,251,251
2582,Homework 1,7.07,254,251
2582,Homework 1,7.07,255,251
2583,Quiz 1,16.53,14,251
2583,Quiz 1,16.53,26,251
2583,Quiz 1,16.53,28,251
2583,Quiz 1,16.53,36,251
2583,Quiz 1,16.53,44,251
2583,Quiz 1,16.53,55,251
2583,Quiz 1,16.53,61,251
2583,Quiz 1,16.53,67,251
2583,Quiz 1,16.53,68,251
2583,Quiz 1,16.53,73,251
2583,Quiz 1,16.53,83,251
2583,Quiz 1,16.53,87,251
2583,Quiz 1,16.53,91,251
2583,Quiz 1,16.53,111,251
2583,Quiz 1,16.53,115,251
2583,Quiz 1,16.53,128,251
2583,Quiz 1,16.53,137,251
2583,Quiz 1,16.53,144,251
2583,Quiz 1,16.53,145,251
2583,Quiz 1,16.53,158,251
2583,Quiz 1,16.53,176,251
2583,Quiz 1,16.53,180,251
2583,Quiz 1,16.53,188,251
2583,Quiz 1,16.53,195,251
2583,Quiz 1,16.53,198,251
2583,Quiz 1,16.53,208,251
2583,Quiz 1,16.53,246,251
2583,Quiz 1,16.53,250,251
2583,Quiz 1,16.53,259,251
2584,Midterm Exam,79.0,4,269
2584,Midterm Exam,79.0,9,269
2584,Midterm Exam,79.0,11,269
2584,Midterm Exam,79.0,20,269
2584,Midterm Exam,79.0,29,269
2584,Midterm Exam,79.0,38,269
2584,Midterm Exam,79.0,45,269
2584,Midterm Exam,79.0,47,269
2584,Midterm Exam,79.0,56,269
2584,Midterm Exam,79.0,72,269
2584,Midterm Exam,79.0,78,269
2584,Midterm Exam,79.0,80,269
2584,Midterm Exam,79.0,108,269
2584,Midterm Exam,79.0,129,269
2584,Midterm Exam,79.0,132,269
2584,Midterm Exam,79.0,154,269
2584,Midterm Exam,79.0,167,269
2584,Midterm Exam,79.0,182,269
2584,Midterm Exam,79.0,186,269
2584,Midterm Exam,79.0,200,269
2584,Midterm Exam,79.0,216,269
2584,Midterm Exam,79.0,226,269
2584,Midterm Exam,79.0,229,269
2584,Midterm Exam,79.0,237,269
2584,Midterm Exam,79.0,249,269
2584,Midterm Exam,79.0,256,269
2585,Final Exam,68.12,13,269
2585,Final Exam,68.12,22,269
2585,Final Exam,68.12,27,269
2585,Final Exam,68.12,33,269
2585,Final Exam,68.12,35,269
2585,Final Exam,68.12,39,269
2585,Final Exam,68.12,58,269
2585,Final Exam,68.12,60,269
2585,Final Exam,68.12,81,269
2585,Final Exam,68.12,90,269
2585,Final Exam,68.12,97,269
2585,Final Exam,68.12,102,269
2585,Final Exam,68.12,106,269
2585,Final Exam,68.12,113,269
2585,Final Exam,68.12,120,269
2585,Final Exam,68.12,123,269
2585,Final Exam,68.12,125,269
2585,Final Exam,68.12,140,269
2585,Final Exam,68.12,141,269
2585,Final Exam,68.12,152,269
2585,Final Exam,68.12,161,269
2585,Final Exam,68.12,169,269
2585,Final Exam,68.12,183,269
2585,Final Exam,68.12,187,269
2585,Final Exam,68.12,201,269
2585,Final Exam,68.12,203,269
2585,Final Exam,68.12,218,269
2585,Final Exam,68.12,222,269
2585,Final Exam,68.12,227,269
2585,Final Exam,68.12,234,269
2585,Final Exam,68.12,260,269
2586,Presentation,71.76,3,269
2586,Presentation,71.76,6,269
2586,Presentation,71.76,15,269
2586,Presentation,71.76,49,269
2586,Presentation,71.76,54,269
2586,Presentation,71.76,66,269
2586,Presentation,71.76,71,269
2586,Presentation,71.76,86,269
2586,Presentation,71.76,104,269
2586,Presentation,71.76,116,269
2586,Presentation,71.76,124,269
2586,Presentation,71.76,149,269
2586,Presentation,71.76,162,269
2586,Presentation,71.76,164,269
2586,Presentation,71.76,175,269
2586,Presentation,71.76,179,269
2586,Presentation,71.76,191,269
2586,Presentation,71.76,196,269
2586,Presentation,71.76,202,269
2586,Presentation,71.76,210,269
2586,Presentation,71.76,211,269
2586,Presentation,71.76,219,269
2586,Presentation,71.76,235,269
2586,Presentation,71.76,241,269
2586,Presentation,71.76,248,269
2587,Lab Report,36.95,8,269
2587,Lab Report,36.95,23,269
2587,Lab Report,36.95,30,269
2587,Lab Report,36.95,52,269
2587,Lab Report,36.95,59,269
2587,Lab Report,36.95,63,269
2587,Lab Report,36.95,74,269
2587,Lab Report,36.95,76,269
2587,Lab Report,36.95,92,269
2587,Lab Report,36.95,98,269
2587,Lab Report,36.95,122,269
2587,Lab Report,36.95,130,269
2587,Lab Report,36.95,139,269
2587,Lab Report,36.95,157,269
2587,Lab Report,36.95,171,269
2587,Lab Report,36.95,194,269
2587,Lab Report,36.95,214,269
2587,Lab Report,36.95,240,269
2587,Lab Report,36.95,243,269
2588,Homework 1,80.23,32,269
2588,Homework 1,80.23,42,269
2588,Homework 1,80.23,48,269
2588,Homework 1,80.23,50,269
2588,Homework 1,80.23,65,269
2588,Homework 1,80.23,69,269
2588,Homework 1,80.23,88,269
2588,Homework 1,80.23,93,269
2588,Homework 1,80.23,103,269
2588,Homework 1,80.23,114,269
2588,Homework 1,80.23,121,269
2588,Homework 1,80.23,134,269
2588,Homework 1,80.23,136,269
2588,Homework 1,80.23,143,269
2588,Homework 1,80.23,147,269
2588,Homework 1,80.23,156,269
2588,Homework 1,80.23,166,269
2588,Homework 1,80.23,177,269
2588,Homework 1,80.23,193,269
2588,Homework 1,80.23,212,269
2588,Homework 1,80.23,217,269
2588,Homework 1,80.23,223,269
2588,Homework 1,80.23,230,269
2588,Homework 1,80.23,238,269
2588,Homework 1,80.23,242,269
2588,Homework 1,80.23,245,269
2588,Homework 1,80.23,251,269
2588,Homework 1,80.23,254,269
2588,Homework 1,80.23,255,269
2589,Quiz 1,50.64,14,269
2589,Quiz 1,50.64,26,269
2589,Quiz 1,50.64,28,269
2589,Quiz 1,50.64,36,269
2589,Quiz 1,50.64,44,269
2589,Quiz 1,50.64,55,269
2589,Quiz 1,50.64,61,269
2589,Quiz 1,50.64,67,269
2589,Quiz 1,50.64,68,269
2589,Quiz 1,50.64,73,269
2589,Quiz 1,50.64,83,269
2589,Quiz 1,50.64,87,269
2589,Quiz 1,50.64,91,269
2589,Quiz 1,50.64,111,269
2589,Quiz 1,50.64,115,269
2589,Quiz 1,50.64,128,269
2589,Quiz 1,50.64,137,269
2589,Quiz 1,50.64,144,269
2589,Quiz 1,50.64,145,269
2589,Quiz 1,50.64,158,269
2589,Quiz 1,50.64,176,269
2589,Quiz 1,50.64,180,269
2589,Quiz 1,50.64,188,269
2589,Quiz 1,50.64,195,269
2589,Quiz 1,50.64,198,269
2589,Quiz 1,50.64,208,269
2589,Quiz 1,50.64,246,269
2589,Quiz 1,50.64,250,269
2589,Quiz 1,50.64,259,269
2590,Lab Report,16.32,8,15
2590,Lab Report,16.32,23,15
2590,Lab Report,16.32,30,15
2590,Lab Report,16.32,52,15
2590,Lab Report,16.32,59,15
2590,Lab Report,16.32,63,15
2590,Lab Report,16.32,74,15
2590,Lab Report,16.32,76,15
2590,Lab Report,16.32,92,15
2590,Lab Report,16.32,98,15
2590,Lab Report,16.32,122,15
2590,Lab Report,16.32,130,15
2590,Lab Report,16.32,139,15
2590,Lab Report,16.32,157,15
2590,Lab Report,16.32,171,15
2590,Lab Report,16.32,194,15
2590,Lab Report,16.32,214,15
2590,Lab Report,16.32,240,15
2590,Lab Report,16.32,243,15
2591,Research Paper,94.35,5,15
2591,Research Paper,94.35,17,15
2591,Research Paper,94.35,21,15
2591,Research Paper,94.35,31,15
2591,Research Paper,94.35,34,15
2591,Research Paper,94.35,43,15
2591,Research Paper,94.35,94,15
2591,Research Paper,94.35,99,15
2591,Research Paper,94.35,105,15
2591,Research Paper,94.35,109,15
2591,Research Paper,94.35,126,15
2591,Research Paper,94.35,146,15
2591,Research Paper,94.35,151,15
2591,Research Paper,94.35,170,15
2591,Research Paper,94.35,174,15
2591,Research Paper,94.35,178,15
2591,Research Paper,94.35,181,15
2591,Research Paper,94.35,206,15
2591,Research Paper,94.35,213,15
2591,Research Paper,94.35,215,15
2591,Research Paper,94.35,228,15
2591,Research Paper,94.35,231,15
2591,Research Paper,94.35,233,15
2591,Research Paper,94.35,258,15
2592,Lab Report,20.73,8,20
2592,Lab Report,20.73,23,20
2592,Lab Report,20.73,30,20
2592,Lab Report,20.73,52,20
2592,Lab Report,20.73,59,20
2592,Lab Report,20.73,63,20
2592,Lab Report,20.73,74,20
2592,Lab Report,20.73,76,20
2592,Lab Report,20.73,92,20
2592,Lab Report,20.73,98,20
2592,Lab Report,20.73,122,20
2592,Lab Report,20.73,130,20
2592,Lab Report,20.73,139,20
2592,Lab Report,20.73,157,20
2592,Lab Report,20.73,171,20
2592,Lab Report,20.73,194,20
2592,Lab Report,20.73,214,20
2592,Lab Report,20.73,240,20
2592,Lab Report,20.73,243,20
2593,Research Paper,71.97,5,20
2593,Research Paper,71.97,17,20
2593,Research Paper,71.97,21,20
2593,Research Paper,71.97,31,20
2593,Research Paper,71.97,34,20
2593,Research Paper,71.97,43,20
2593,Research Paper,71.97,94,20
2593,Research Paper,71.97,99,20
2593,Research Paper,71.97,105,20
2593,Research Paper,71.97,109,20
2593,Research Paper,71.97,126,20
2593,Research Paper,71.97,146,20
2593,Research Paper,71.97,151,20
2593,Research Paper,71.97,170,20
2593,Research Paper,71.97,174,20
2593,Research Paper,71.97,178,20
2593,Research Paper,71.97,181,20
2593,Research Paper,71.97,206,20
2593,Research Paper,71.97,213,20
2593,Research Paper,71.97,215,20
2593,Research Paper,71.97,228,20
2593,Research Paper,71.97,231,20
2593,Research Paper,71.97,233,20
2593,Research Paper,71.97,258,20
2594,Lab Report,46.62,8,31
2594,Lab Report,46.62,23,31
2594,Lab Report,46.62,30,31
2594,Lab Report,46.62,52,31
2594,Lab Report,46.62,59,31
2594,Lab Report,46.62,63,31
2594,Lab Report,46.62,74,31
2594,Lab Report,46.62,76,31
2594,Lab Report,46.62,92,31
2594,Lab Report,46.62,98,31
2594,Lab Report,46.62,122,31
2594,Lab Report,46.62,130,31
2594,Lab Report,46.62,139,31
2594,Lab Report,46.62,157,31
2594,Lab Report,46.62,171,31
2594,Lab Report,46.62,194,31
2594,Lab Report,46.62,214,31
2594,Lab Report,46.62,240,31
2594,Lab Report,46.62,243,31
2595,Research Paper,78.05,5,31
2595,Research Paper,78.05,17,31
2595,Research Paper,78.05,21,31
2595,Research Paper,78.05,31,31
2595,Research Paper,78.05,34,31
2595,Research Paper,78.05,43,31
2595,Research Paper,78.05,94,31
2595,Research Paper,78.05,99,31
2595,Research Paper,78.05,105,31
2595,Research Paper,78.05,109,31
2595,Research Paper,78.05,126,31
2595,Research Paper,78.05,146,31
2595,Research Paper,78.05,151,31
2595,Research Paper,78.05,170,31
2595,Research Paper,78.05,174,31
2595,Research Paper,78.05,178,31
2595,Research Paper,78.05,181,31
2595,Research Paper,78.05,206,31
2595,Research Paper,78.05,213,31
2595,Research Paper,78.05,215,31
2595,Research Paper,78.05,228,31
2595,Research Paper,78.05,231,31
2595,Research Paper,78.05,233,31
2595,Research Paper,78.05,258,31
2596,Lab Report,93.51,8,48
2596,Lab Report,93.51,23,48
2596,Lab Report,93.51,30,48
2596,Lab Report,93.51,52,48
2596,Lab Report,93.51,59,48
2596,Lab Report,93.51,63,48
2596,Lab Report,93.51,74,48
2596,Lab Report,93.51,76,48
2596,Lab Report,93.51,92,48
2596,Lab Report,93.51,98,48
2596,Lab Report,93.51,122,48
2596,Lab Report,93.51,130,48
2596,Lab Report,93.51,139,48
2596,Lab Report,93.51,157,48
2596,Lab Report,93.51,171,48
2596,Lab Report,93.51,194,48
2596,Lab Report,93.51,214,48
2596,Lab Report,93.51,240,48
2596,Lab Report,93.51,243,48
2597,Research Paper,59.58,5,48
2597,Research Paper,59.58,17,48
2597,Research Paper,59.58,21,48
2597,Research Paper,59.58,31,48
2597,Research Paper,59.58,34,48
2597,Research Paper,59.58,43,48
2597,Research Paper,59.58,94,48
2597,Research Paper,59.58,99,48
2597,Research Paper,59.58,105,48
2597,Research Paper,59.58,109,48
2597,Research Paper,59.58,126,48
2597,Research Paper,59.58,146,48
2597,Research Paper,59.58,151,48
2597,Research Paper,59.58,170,48
2597,Research Paper,59.58,174,48
2597,Research Paper,59.58,178,48
2597,Research Paper,59.58,181,48
2597,Research Paper,59.58,206,48
2597,Research Paper,59.58,213,48
2597,Research Paper,59.58,215,48
2597,Research Paper,59.58,228,48
2597,Research Paper,59.58,231,48
2597,Research Paper,59.58,233,48
2597,Research Paper,59.58,258,48
2598,Lab Report,28.23,8,53
2598,Lab Report,28.23,23,53
2598,Lab Report,28.23,30,53
2598,Lab Report,28.23,52,53
2598,Lab Report,28.23,59,53
2598,Lab Report,28.23,63,53
2598,Lab Report,28.23,74,53
2598,Lab Report,28.23,76,53
2598,Lab Report,28.23,92,53
2598,Lab Report,28.23,98,53
2598,Lab Report,28.23,122,53
2598,Lab Report,28.23,130,53
2598,Lab Report,28.23,139,53
2598,Lab Report,28.23,157,53
2598,Lab Report,28.23,171,53
2598,Lab Report,28.23,194,53
2598,Lab Report,28.23,214,53
2598,Lab Report,28.23,240,53
2598,Lab Report,28.23,243,53
2599,Research Paper,56.09,5,53
2599,Research Paper,56.09,17,53
2599,Research Paper,56.09,21,53
2599,Research Paper,56.09,31,53
2599,Research Paper,56.09,34,53
2599,Research Paper,56.09,43,53
2599,Research Paper,56.09,94,53
2599,Research Paper,56.09,99,53
2599,Research Paper,56.09,105,53
2599,Research Paper,56.09,109,53
2599,Research Paper,56.09,126,53
2599,Research Paper,56.09,146,53
2599,Research Paper,56.09,151,53
2599,Research Paper,56.09,170,53
2599,Research Paper,56.09,174,53
2599,Research Paper,56.09,178,53
2599,Research Paper,56.09,181,53
2599,Research Paper,56.09,206,53
2599,Research Paper,56.09,213,53
2599,Research Paper,56.09,215,53
2599,Research Paper,56.09,228,53
2599,Research Paper,56.09,231,53
2599,Research Paper,56.09,233,53
2599,Research Paper,56.09,258,53
2600,Lab Report,85.96,8,54
2600,Lab Report,85.96,23,54
2600,Lab Report,85.96,30,54
2600,Lab Report,85.96,52,54
2600,Lab Report,85.96,59,54
2600,Lab Report,85.96,63,54
2600,Lab Report,85.96,74,54
2600,Lab Report,85.96,76,54
2600,Lab Report,85.96,92,54
2600,Lab Report,85.96,98,54
2600,Lab Report,85.96,122,54
2600,Lab Report,85.96,130,54
2600,Lab Report,85.96,139,54
2600,Lab Report,85.96,157,54
2600,Lab Report,85.96,171,54
2600,Lab Report,85.96,194,54
2600,Lab Report,85.96,214,54
2600,Lab Report,85.96,240,54
2600,Lab Report,85.96,243,54
2601,Research Paper,16.13,5,54
2601,Research Paper,16.13,17,54
2601,Research Paper,16.13,21,54
2601,Research Paper,16.13,31,54
2601,Research Paper,16.13,34,54
2601,Research Paper,16.13,43,54
2601,Research Paper,16.13,94,54
2601,Research Paper,16.13,99,54
2601,Research Paper,16.13,105,54
2601,Research Paper,16.13,109,54
2601,Research Paper,16.13,126,54
2601,Research Paper,16.13,146,54
2601,Research Paper,16.13,151,54
2601,Research Paper,16.13,170,54
2601,Research Paper,16.13,174,54
2601,Research Paper,16.13,178,54
2601,Research Paper,16.13,181,54
2601,Research Paper,16.13,206,54
2601,Research Paper,16.13,213,54
2601,Research Paper,16.13,215,54
2601,Research Paper,16.13,228,54
2601,Research Paper,16.13,231,54
2601,Research Paper,16.13,233,54
2601,Research Paper,16.13,258,54
2602,Lab Report,28.81,8,76
2602,Lab Report,28.81,23,76
2602,Lab Report,28.81,30,76
2602,Lab Report,28.81,52,76
2602,Lab Report,28.81,59,76
2602,Lab Report,28.81,63,76
2602,Lab Report,28.81,74,76
2602,Lab Report,28.81,76,76
2602,Lab Report,28.81,92,76
2602,Lab Report,28.81,98,76
2602,Lab Report,28.81,122,76
2602,Lab Report,28.81,130,76
2602,Lab Report,28.81,139,76
2602,Lab Report,28.81,157,76
2602,Lab Report,28.81,171,76
2602,Lab Report,28.81,194,76
2602,Lab Report,28.81,214,76
2602,Lab Report,28.81,240,76
2602,Lab Report,28.81,243,76
2603,Research Paper,91.17,5,76
2603,Research Paper,91.17,17,76
2603,Research Paper,91.17,21,76
2603,Research Paper,91.17,31,76
2603,Research Paper,91.17,34,76
2603,Research Paper,91.17,43,76
2603,Research Paper,91.17,94,76
2603,Research Paper,91.17,99,76
2603,Research Paper,91.17,105,76
2603,Research Paper,91.17,109,76
2603,Research Paper,91.17,126,76
2603,Research Paper,91.17,146,76
2603,Research Paper,91.17,151,76
2603,Research Paper,91.17,170,76
2603,Research Paper,91.17,174,76
2603,Research Paper,91.17,178,76
2603,Research Paper,91.17,181,76
2603,Research Paper,91.17,206,76
2603,Research Paper,91.17,213,76
2603,Research Paper,91.17,215,76
2603,Research Paper,91.17,228,76
2603,Research Paper,91.17,231,76
2603,Research Paper,91.17,233,76
2603,Research Paper,91.17,258,76
2604,Lab Report,29.8,8,89
2604,Lab Report,29.8,23,89
2604,Lab Report,29.8,30,89
2604,Lab Report,29.8,52,89
2604,Lab Report,29.8,59,89
2604,Lab Report,29.8,63,89
2604,Lab Report,29.8,74,89
2604,Lab Report,29.8,76,89
2604,Lab Report,29.8,92,89
2604,Lab Report,29.8,98,89
2604,Lab Report,29.8,122,89
2604,Lab Report,29.8,130,89
2604,Lab Report,29.8,139,89
2604,Lab Report,29.8,157,89
2604,Lab Report,29.8,171,89
2604,Lab Report,29.8,194,89
2604,Lab Report,29.8,214,89
2604,Lab Report,29.8,240,89
2604,Lab Report,29.8,243,89
2605,Research Paper,78.62,5,89
2605,Research Paper,78.62,17,89
2605,Research Paper,78.62,21,89
2605,Research Paper,78.62,31,89
2605,Research Paper,78.62,34,89
2605,Research Paper,78.62,43,89
2605,Research Paper,78.62,94,89
2605,Research Paper,78.62,99,89
2605,Research Paper,78.62,105,89
2605,Research Paper,78.62,109,89
2605,Research Paper,78.62,126,89
2605,Research Paper,78.62,146,89
2605,Research Paper,78.62,151,89
2605,Research Paper,78.62,170,89
2605,Research Paper,78.62,174,89
2605,Research Paper,78.62,178,89
2605,Research Paper,78.62,181,89
2605,Research Paper,78.62,206,89
2605,Research Paper,78.62,213,89
2605,Research Paper,78.62,215,89
2605,Research Paper,78.62,228,89
2605,Research Paper,78.62,231,89
2605,Research Paper,78.62,233,89
2605,Research Paper,78.62,258,89
2606,Lab Report,4.57,8,171
2606,Lab Report,4.57,23,171
2606,Lab Report,4.57,30,171
2606,Lab Report,4.57,52,171
2606,Lab Report,4.57,59,171
2606,Lab Report,4.57,63,171
2606,Lab Report,4.57,74,171
2606,Lab Report,4.57,76,171
2606,Lab Report,4.57,92,171
2606,Lab Report,4.57,98,171
2606,Lab Report,4.57,122,171
2606,Lab Report,4.57,130,171
2606,Lab Report,4.57,139,171
2606,Lab Report,4.57,157,171
2606,Lab Report,4.57,171,171
2606,Lab Report,4.57,194,171
2606,Lab Report,4.57,214,171
2606,Lab Report,4.57,240,171
2606,Lab Report,4.57,243,171
2607,Research Paper,54.91,5,171
2607,Research Paper,54.91,17,171
2607,Research Paper,54.91,21,171
2607,Research Paper,54.91,31,171
2607,Research Paper,54.91,34,171
2607,Research Paper,54.91,43,171
2607,Research Paper,54.91,94,171
2607,Research Paper,54.91,99,171
2607,Research Paper,54.91,105,171
2607,Research Paper,54.91,109,171
2607,Research Paper,54.91,126,171
2607,Research Paper,54.91,146,171
2607,Research Paper,54.91,151,171
2607,Research Paper,54.91,170,171
2607,Research Paper,54.91,174,171
2607,Research Paper,54.91,178,171
2607,Research Paper,54.91,181,171
2607,Research Paper,54.91,206,171
2607,Research Paper,54.91,213,171
2607,Research Paper,54.91,215,171
2607,Research Paper,54.91,228,171
2607,Research Paper,54.91,231,171
2607,Research Paper,54.91,233,171
2607,Research Paper,54.91,258,171
2608,Lab Report,35.56,8,173
2608,Lab Report,35.56,23,173
2608,Lab Report,35.56,30,173
2608,Lab Report,35.56,52,173
2608,Lab Report,35.56,59,173
2608,Lab Report,35.56,63,173
2608,Lab Report,35.56,74,173
2608,Lab Report,35.56,76,173
2608,Lab Report,35.56,92,173
2608,Lab Report,35.56,98,173
2608,Lab Report,35.56,122,173
2608,Lab Report,35.56,130,173
2608,Lab Report,35.56,139,173
2608,Lab Report,35.56,157,173
2608,Lab Report,35.56,171,173
2608,Lab Report,35.56,194,173
2608,Lab Report,35.56,214,173
2608,Lab Report,35.56,240,173
2608,Lab Report,35.56,243,173
